tweet;sentiment;;;;;;;;;;;;;;;;;;;;;;;;
No me gusta pero si me habla voy corriendo a decírselo a mis amigas... Jejejejjeje NO;1;;;;;;;;;;;;;;;;;;;;;;;;
@RamiroEGO @cabreramatias__ eso es lo unico q me gusta;1;;;;;;;;;;;;;;;;;;;;;;;;
le gusta el sexo en exceso y en el proceso me pide un beso;1;;;;;;;;;;;;;;;;;;;;;;;;
"Yo: Ya no me gusta
Mi mente: Si te gusta we, ahí te va un recuerdo JAJA.";1;;;;;;;;;;;;;;;;;;;;;;;;
@MARIOALBOGA @ElOIRdelaRegion Me gusta la intención de tu acción sólidaria ????????;1;;;;;;;;;;;;;;;;;;;;;;;;
Me medio caga que lo que nos una sea la pura chamba, no me gusta trabajar diario la nets :-);-1;;;;;;;;;;;;;;;;;;;;;;;;
"@VecinoGH_ Tiene un lado que no me gusta
En pman no me fio si habla mal de todos sus amigos mal a sus espaldas en algún momento";-1;;;;;;;;;;;;;;;;;;;;;;;;
@ileori0 me gusta tu perfil,te quiero hablar,muti fav,sos hot,,me caes bien,te amo,me caes bien AJAJAJA;1;;;;;;;;;;;;;;;;;;;;;;;;
El que me gusta es de Central. Yo soy leprosa. Yo si tuviera $ le regalaría la camiseta igual. Qué bueno no ser termo.;1;;;;;;;;;;;;;;;;;;;;;;;;
Esta bien naco criticar que les guste bad bunny en pleno 2022, a mi no me gusta, pero me vale verga.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"@iLVSFUYU quiero que me digas que no te gusta 

???";-1;;;;;;;;;;;;;;;;;;;;;;;;
@SeilahSolace Nah, la verdad es que su personaje es un asco, me gusta que sea arquera JAJA así que creo que paso de plano, tengo a Ayaka para DPS en su lugar así que¿;-1;;;;;;;;;;;;;;;;;;;;;;;;
@Isabel66991411 A mi me gusta https://t.co/pL2E9t33aM;1;;;;;;;;;;;;;;;;;;;;;;;;
@anemadariaga @PattyDiphusa007 @pedalbike2 @avrilota @plumaria8 @AMBADANAROBA @Pepitachocolats @Kiko_Hernandez @rotrece @adavidflores No me gusta MR y menos desde esta tarde en plan verdulera con Anabel, AD ha cambiado el oro por bisutería;-1;;;;;;;;;;;;;;;;;;;;;;;;
@aguakesito me gusta mucho mas negro y te quedaria mejor;1;;;;;;;;;;;;;;;;;;;;;;;;
"@wantmalena holiiii, me gusta los tres &lt;333";1;;;;;;;;;;;;;;;;;;;;;;;;
"odio el plan ""salir a comer"" literalmente como en 5 minutos y no me gusta que me hablen mientras como (si acepto meriendas y desayunos)";-1;;;;;;;;;;;;;;;;;;;;;;;;
@laia_molero_ @ZaidVM25 k no me gusta ni el yogur XDDD;-1;;;;;;;;;;;;;;;;;;;;;;;;
¿Te gusta el contenido de https://t.co/0woO1a1VkG? No te olvides apoyarnos compartiendo las publicaciones en tus redes sociales y uniendote a nuestro canal de Telegram https://t.co/CTMikdZZ1g o haciendo una donación, cualquier ayuda es importante https://t.co/M9jt8rbnpV;1;;;;;;;;;;;;;;;;;;;;;;;;
"Últimamente me gusta cuestionarme todo...
El año pasado me cuestioné el por qué tengo que trabajar tanto? y por qué no solo cobro más caro y ya 

Un pensamiento tal vez lógico para algunos, pero como cuesta trabajo llegar a la acción. Me atreví y no regrets https://t.co/XrXPyGF2Zm";1;;;;;;;;;;;;;;;;;;;;;;;;
en la segunda foto m tapo la mano xq no me gusta jajdksk pero miren wtf me veo re chikita https://t.co/iPF2YCosDd;1;;;;;;;;;;;;;;;;;;;;;;;;
@Starfox665 En efecto, ya le de me gusta y retweet, una hermosa obra. https://t.co/ZZT7K14plW;1;;;;;;;;;;;;;;;;;;;;;;;;
Dos Bajones de luz bastante feos que lindo que bello;-1;;;;;;;;;;;;;;;;;;;;;;;;
tan lindo q es, ni parece que se enoja por todo ajajaj;1;;;;;;;;;;;;;;;;;;;;;;;;
@humberdz que lindo te ves con esos lentes;1;;;;;;;;;;;;;;;;;;;;;;;;
@mara_ruiz_malec @COPRETIpba @TurDepAR @TrabajoPBA @Kicillofok @BAProvincia @JesicaRey @MatiasLammens Que lindo como siguen utilizando niños y esta vez para la política. su sueño es vivir en un país que no sea corrupto y tercermundista HDRMMP!;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Jonathan Gómez en @TyCSports: ""Estoy muy feliz de estar en un equipo tan grande como #Racing y que un entrenador como Fernando (Gago) se fije en mí es algo muy lindo"". https://t.co/zKU1acaZ2x";1;;;;;;;;;;;;;;;;;;;;;;;;
@ggukonejo ES QUE ES TAN LINDO NO PUEDO MÁS;1;;;;;;;;;;;;;;;;;;;;;;;;
@berth_mezzarro que lindo, lo escribiste vos?;1;;;;;;;;;;;;;;;;;;;;;;;;
"@By_Elizasindy bombon ?
lluvia y vos que Lindo martes.";1;;;;;;;;;;;;;;;;;;;;;;;;
"@KhatteDraws Aaaaaa que lindo. Sobre todo que es canon! &gt;:3";1;;;;;;;;;;;;;;;;;;;;;;;;
Obvio que vi las ????, pero a mi me queda lindo el rojo.;1;;;;;;;;;;;;;;;;;;;;;;;;
sos lo mejor y lo más lindo que tengo mi chiquito te amo te amo te amo https://t.co/Hd4omdbbHI;1;;;;;;;;;;;;;;;;;;;;;;;;
"que lindo ver como para hablar de los logros de sus favs lo tienen que comparar con los de twice, twice siendo el standard, we stan the best gg&lt;33 https://t.co/irp3CpuGQC";1;;;;;;;;;;;;;;;;;;;;;;;;
"@Jack_Black_Rol Ah, pues no me imagino como será cuando tengas un mal día. Seguro que eres peor que in troll. 

Es una pena, lo que tienes de lindo lo tienes de borde. 

,»";-1;;;;;;;;;;;;;;;;;;;;;;;;
"Vi los videos del concierto del Taekook, que lindo fue todo &lt;3";1;;;;;;;;;;;;;;;;;;;;;;;;
jajajaja que lindo mi amigo https://t.co/HTRw5romHT;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo es dormir de a dos con esta lluvia?????;1;;;;;;;;;;;;;;;;;;;;;;;;
que lindo que después de tanta mierda aún me rodeo de personitas que valen la pena;1;;;;;;;;;;;;;;;;;;;;;;;;
@andreaochoabrav Siiii aguante los ceviche de villon!!! Que lindo es Olon (y los churros de los argentinos!!!);1;;;;;;;;;;;;;;;;;;;;;;;;
"A la derecha a la izquierda
A la derecha a la izquierda
A la derecha a la izquierda
Swing swing swing

Y tiene swing
Y baila swing
Que lindo swing
Y tiene swing
Y baila swing
Y goza swing
De mucho swing swing swing
Moviendo la cadera
Moviendo la cadera
Moviendo la cadera";1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo para dormir cucharita .. capaz te mando un mensaje ..;1;;;;;;;;;;;;;;;;;;;;;;;;
@Marcelo17283 @todovuelve1216 Muy feliz cumpleaños a tu señora que pasen lindo;1;;;;;;;;;;;;;;;;;;;;;;;;
@grecia2016 @MartinMariaGon6 Que lindo esas experiencias inolvidables,yo lo hice una vez en el Hyatt y otro Sheraton de Retiro,no digo c quien xq no me van a creer,en fin,años 90 y pico,yo jóven y lomazo????;1;;;;;;;;;;;;;;;;;;;;;;;;
que lindo el karma juju;1;;;;;;;;;;;;;;;;;;;;;;;;
No hay nada mas lindo que yo cuando me corto el pelo.;1;;;;;;;;;;;;;;;;;;;;;;;;
k lindo es dillom, unas ganas de que me rompa el culo;1;;;;;;;;;;;;;;;;;;;;;;;;
@AugusGimenez Igual bby que tengas un lindo día!! ??;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo es verlxs llorando, Fuera de Argentina no es lo mismo. https://t.co/uV8mAZJ4oU;-1;;;;;;;;;;;;;;;;;;;;;;;;
@BonnotG11 Deja de pelear y salí a mirar lo lindo que quedó nuestro dpto jajajaja;1;;;;;;;;;;;;;;;;;;;;;;;;
"conozco mujeres que no respetan lo que es privacidad en una relación, creanme que no hace falta que en una ronda con sus amigas digan algo ""privado"" de su relación, la cara de incomodidad de una persona se nota desde lejos, y no es para nada lindo";-1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo llegar y que la pieza este pintadita ??;1;;;;;;;;;;;;;;;;;;;;;;;;
@elsanti_mx Buenas  tardes Santi,que tengas un lindo día,te vemos por #SanaFrecuenciaCap32??;1;;;;;;;;;;;;;;;;;;;;;;;;
Lo lindo que ir a caminar y despejar un ratito ??;1;;;;;;;;;;;;;;;;;;;;;;;;
@Yuky21 Que lindo bestie!!;1;;;;;;;;;;;;;;;;;;;;;;;;
@OrosNercelles Que lindo se ve, gracias;1;;;;;;;;;;;;;;;;;;;;;;;;
ayuda que lindo que es https://t.co/SpRahHV7Mv;1;;;;;;;;;;;;;;;;;;;;;;;;
oigan de verdad no supero lo lindo que es rin tipo lo vi en el partido de inarizaki y dije wow pero que lindo;1;;;;;;;;;;;;;;;;;;;;;;;;
"@YinXianVT Wenas, xian.??

Pues la verdad si hacía falta y me agrado mucho y también verte animada fue lindo,Cuando se pueda me gustaría que se repitiera algo haci una vez más seria Grandioso,

Espero que tengas o hayas tenido un buen provecho,yo también quisiera que aguante.";1;;;;;;;;;;;;;;;;;;;;;;;;
lo unico lindo es la danza lit;1;;;;;;;;;;;;;;;;;;;;;;;;
Que ciudad tan horrible pordior lo unico lindo es la danza lit;-1;;;;;;;;;;;;;;;;;;;;;;;;
basta, que lindo que me siga el juego (por así decirle) https://t.co/Q710E43huS;-1;;;;;;;;;;;;;;;;;;;;;;;;
Es que canta demasiado lindo dios y con todos los instrumentos aaaaaaaaaa;1;;;;;;;;;;;;;;;;;;;;;;;;
"@DssSkz Que lindo ?? felicitaciones &lt;33";1;;;;;;;;;;;;;;;;;;;;;;;;
Las promesas jamás serán olvidadas, no creo en nada me baso en lo que tú me demostrabas y créeme que fui muy lastimada. No te guardo rencor mucho menos odio sólo dolió saber que el que hablaba así fue mi lindo amor.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@h3artrue QUE LINDO, cuántos años tiene?;1;;;;;;;;;;;;;;;;;;;;;;;;
etiqueté en una historia a un chabon que me parece re lindo con un meme que no va a entender porque ni siquiera habla español después me quejo de que no me dan bola I’m my own enemy;-1;;;;;;;;;;;;;;;;;;;;;;;;
@AEHL17 Que lindo mensaje! Mil gracias ????;1;;;;;;;;;;;;;;;;;;;;;;;;
"Siempre nos referimos con conductas de éste tipo, pero a la gente que ""aumenta de peso"", pero la verdad a los que nos cuesta adquirir un poco más de peso, es horrible que constantemente nos digan comentarios como "" pero si estas flaca, es lindo "". https://t.co/EAmvHxXNDB";-1;;;;;;;;;;;;;;;;;;;;;;;;
"@JoyNekitoo ok espera espera espera...
.
.
.
.
me estoy muriendo de amorrr, me encanta lo amo que lindo mi niñooo!!!!!
muchas gracias Ahhhhhhhh!!!!";1;;;;;;;;;;;;;;;;;;;;;;;;
@i6thiao QUE LINDO ESCRIBES BASTA;1;;;;;;;;;;;;;;;;;;;;;;;;
Hola! Espero que tengas un lindo día. Recuerda que eres alegre. Mantén el contacto con tus seres queridos;1;;;;;;;;;;;;;;;;;;;;;;;;
Es que es tan lindo, en serio que sí.;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo cuando te reconocen tu trabajo;1;;;;;;;;;;;;;;;;;;;;;;;;
"Tantas ilusiones puesta en los candidatos, cada uno defendiendo a capa y espada sus teorías, pero saber que en esta republiqueta no interesan ni la ideas ni los votos, la Registraduria ya tiene su títere
Muy lindo todo, y participaré de la democracia, aunque me parezca inexistent";-1;;;;;;;;;;;;;;;;;;;;;;;;
@daily95jimin @namcloudss @BTS_twt @jjggk_ Mira que lindo es Jimin;1;;;;;;;;;;;;;;;;;;;;;;;;
por si estaban teniendo un lindo día les dejo esta reflexión de una que sabe un monton: https://t.co/MVX5s48Puh;1;;;;;;;;;;;;;;;;;;;;;;;;
@JAZUgey OHHH QUE LINDO EL 2;1;;;;;;;;;;;;;;;;;;;;;;;;
@radio_pichincha @MashiRafael @BancadaUNESec Lindo hijo de puta!!!! Por que mejor no ordenas que tu perfecta deroge ese impuesto ladron que ha instaurado;-1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo día para entrenar;1;;;;;;;;;;;;;;;;;;;;;;;;
hoy me puse a ver mi pc y las de juyeon son lo más lindo que tengo ??;1;;;;;;;;;;;;;;;;;;;;;;;;
"@namdarkfly Es que eres lindo, mi amor. &lt;33";1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo es cuando te hacen mimos para dormir ??;1;;;;;;;;;;;;;;;;;;;;;;;;
"Me gusta esto...

Pido una cosa nada mas...

GAJEEL  vs  SCALION!!!!!

Que lindo verlos de nuevo https://t.co/2cyCjiVD2w";1;;;;;;;;;;;;;;;;;;;;;;;;
@Valen_xBangtan Gmm, cielo espero que tengas un muy lindo día?;1;;;;;;;;;;;;;;;;;;;;;;;;
QUE LINDO TODO ME GUSTAS?????? https://t.co/8jOkK5dLls;1;;;;;;;;;;;;;;;;;;;;;;;;
un dibujo q por cierto estaba muy lindo a excepción q era de ella matándome a mí y a mi grupo d amistades lo cual me dejó re ???? pq q pedo pq dibuja eso y dijo q fue un sueño pero x ahí se dejó eso y no fue hasta que A y B hicieron un grupo en donde;-1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo salir del trabajo y fumarse un careta;1;;;;;;;;;;;;;;;;;;;;;;;;
Nuuu que lindo le quedo el pelo así;1;;;;;;;;;;;;;;;;;;;;;;;;
"no les pasa que miran a minho y piensan ""que hermoso eres"" pero luego lo miras más y es como que la palabra hermoso o lindo o perfecto no es suficiente para describir toda la belleza que se carga este tipo, es como??? BASTA DEJA DE SER TAN PERFECTO MALDITASEA https://t.co/XhcEojcAZX";1;;;;;;;;;;;;;;;;;;;;;;;;
No sabía lo que era enamorarse de desconocidos en la calle, hasta ahora, fuck que maje tan lindo ?????;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo, me hace acordar cuando usaban el Tango 03 para llevar diarios hasta El Calafate ?? https://t.co/kofAMAtTc3;1;;;;;;;;;;;;;;;;;;;;;;;;
no sabes lo lindo que se sintió volver a abrazarte, lo único malo fue despertar y darme cuenta que fue solo un sueño;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo era jugar en inferiores sin preocupaciones de ganarse un lugar jaja;1;;;;;;;;;;;;;;;;;;;;;;;;
@felici6a el vestido que lindo;1;;;;;;;;;;;;;;;;;;;;;;;;
"@JuanSGuarnizo Hasta mañana solecito, que tengas lindo día &lt;3";1;;;;;;;;;;;;;;;;;;;;;;;;
@kaymastretta Se ve muy lindo en la carreola, los conejos son un amor que bueno que encontró un hogar ????;1;;;;;;;;;;;;;;;;;;;;;;;;
Jajajaja te amooooo! Que lindo una coconaaaa https://t.co/9viRVbut6Q;1;;;;;;;;;;;;;;;;;;;;;;;;
@EdelpOficial Que lindo saber que esta vivo, no sabia nada de el kjjj ??;1;;;;;;;;;;;;;;;;;;;;;;;;
El sueñito que me pegue foaaa que lindo ??;1;;;;;;;;;;;;;;;;;;;;;;;;
Amigo si la muchacha tiene un pekinés y no se fija en ti... eres más feo que el comunismo, esas ven lindo hasta una palangana vieja??;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Ya me vinieron a entregar el libro ilustrado que pedí. Y está lindo.

Yo bien emocionada, me sentí como niña esperando el camión de helados. Me gusta comprar libros Ilustrados, yo soy feliz jaja y también me ayudan cuando doy atención a niños/as https://t.co/1VM7thQWhS";1;;;;;;;;;;;;;;;;;;;;;;;;
"Que lindo mirar culos 24/7 en instagram y votarle las historias a otras minas no??
No valoran una mierda y después se la pasan llorando cuando su novia sube una foto en culo y otros le votan. Si no van a sumar no resten, y sobre todo RESPETEN lo que tienen al lado PAJEROS.";-1;;;;;;;;;;;;;;;;;;;;;;;;
@mentitasdementa Ahí el chiste, todo es visual hoy día, ahí los problemas de tocó y me voy, ahí esa moda feetness en las que todos son bellos e importa un pito si sos un desastre como persona, después lloran por qué el tipo era un turró...pero siguen enamoradas de ese turró lindo... joderse;-1;;;;;;;;;;;;;;;;;;;;;;;;
@DanielSamperO Aquí apesta a mermelada de lo lindo. Igual que aquí https://t.co/4U6V61Lq4G;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Más que felicitar por ser “lo más lindo”… las mujeres invitamos a observar, valorar y respaldar nuestras luchas. Por más pequeñas que sean, desde lograr la independencia emocional, económica y moral en nuestras casas, hasta las que se hacen en los espacios públicos. 
#Honduras";1;;;;;;;;;;;;;;;;;;;;;;;;
@chatnoir_dgt Plagg es muy lindo, la forma en la que trata a adrien ??;1;;;;;;;;;;;;;;;;;;;;;;;;
"Tod@s l@s psicópatas están disfrutando de lo lindo.
Y quiero dejar claro que hay de todo cómo en botica.
Desde profesionales y buenas personas, hasta asesin@s sin escrúpulos. https://t.co/GKv1TyawTa";-1;;;;;;;;;;;;;;;;;;;;;;;;
QUÉ LINDO ES EL DE BENNETT ME QUIERO TATUAR LA IMAGEN EN LA FRENTE https://t.co/ig6Bx8n2NW;1;;;;;;;;;;;;;;;;;;;;;;;;
@karem_ayala Que lindo ver a los nuevos guerreros y que emoción al ver a Matías Acevedo gritar su primer desde el estadio, sin duda ellos son los santistas mas fieles y nobles que el @ClubSantos tiene;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo llegar a mi casa y que haya una coquita en la heladera ????;1;;;;;;;;;;;;;;;;;;;;;;;;
Que lindo está el día. ??;1;;;;;;;;;;;;;;;;;;;;;;;;
Aww, hablando en Valenciano, que lindo Perxaaaaaas.;1;;;;;;;;;;;;;;;;;;;;;;;;
Ay que lindo ???? https://t.co/0Cy39OrVLp;1;;;;;;;;;;;;;;;;;;;;;;;;
@th2bg AYUDS QUE LINDO;1;;;;;;;;;;;;;;;;;;;;;;;;
@waleskaRene Que lindo cuerpo;1;;;;;;;;;;;;;;;;;;;;;;;;
"todo marcha bien cuando te ves en ropa interor y ""oh, que lindo""... perdón es que ni yo misma me supero ??";1;;;;;;;;;;;;;;;;;;;;;;;;
"??????????https://t.co/9pZbH2KNpb

ella me uso como un robot que solo sirve para solucionar sus problemas— jaja q lindo";-1;;;;;;;;;;;;;;;;;;;;;;;;
Ya quiero tener a todos mis amigos acá en mi casa,comiendo y chupando como loco para ir a ver a pablito lescaaaano ,que lindo cumple se viene ??;1;;;;;;;;;;;;;;;;;;;;;;;;
Jajaja que lindo circo.;1;;;;;;;;;;;;;;;;;;;;;;;;
"@frograptor Rap mi sol estoy muy orgullosa de todo lo que estas logrando, te mereces todo lo lindo del mundo, y se que vas a llegar muy muy lejos te quiero mucho &lt;3";1;;;;;;;;;;;;;;;;;;;;;;;;
@CondeyManchu Qué paz, qué lindo!!??;1;;;;;;;;;;;;;;;;;;;;;;;;
Amor. Si alguna vez nos vemos por ahí. Invítame un café y hazme el amor.;1;;;;;;;;;;;;;;;;;;;;;;;;
esto me pone mal porque muchas veces salieron a decir sus compañeros de trabajo;-1;;;;;;;;;;;;;;;;;;;;;;;;
esto me pone mal porque muchas veces salieron a decir sus compañeros de trabajo que harry nunca quiere estar solo, que es un amor con todos y que es demasiado tímido dios me lo imagino y se me derrite el corazón te amo tanto harry https://t.co/j64P4BU8J8;1;;;;;;;;;;;;;;;;;;;;;;;;
Yo vine porque Dios dispuso un amor, a donde yo soy tuyo y tú eres pa’ mi????;1;;;;;;;;;;;;;;;;;;;;;;;;
"1 solo comentario de un hincha de nacional y cantando el tema con el que los descansamos todo el año pasado. Si serán vejigas 
??sigue bailando mi amor?? https://t.co/sKqJld0qmj";1;;;;;;;;;;;;;;;;;;;;;;;;
|| Me recordó al meme de: ojalá sea un infarto, no vaya a ser amor JAJASFJASL. https://t.co/t9kLXvBtpa;1;;;;;;;;;;;;;;;;;;;;;;;;
"@AvaAddams Vídeo 
 Con este ojo morado
 Y con la canción, Oh Samra, tu amor está en mi corazón, Jamra, y gracias de antemano.
Un joven solitario.. te queremos y tu me quieres ??
Le beau gosse F.  ava https://t.co/ocAvGX4oA8";1;;;;;;;;;;;;;;;;;;;;;;;;
Ya sabéis, ellos trabajan como cabrones por nosotros, es hora de devolverles un poco de amor. El domingo hay q reventar el cartagonova. VAMOS https://t.co/zgxcHGj4IA;1;;;;;;;;;;;;;;;;;;;;;;;;
@cuestionquimica Es el comienzo de un gran amor. Miralo así. ??;1;;;;;;;;;;;;;;;;;;;;;;;;
"(…) Y entonces recordé la fuerza de la palabra pasión. Y el amor a la vida. 

Ojalá todos llevemos un Humberto Rubín adentro, que nos empuje hasta el último día a ser un servicio de nuestra pasión y guerreros de nuestra vida. 

Hasta el último día.";1;;;;;;;;;;;;;;;;;;;;;;;;
@IAB457 Te juro! Jajajajaja y si en verdad dijo esas cagadas, bue el amor de mi vida es un cagada de persona, pero que vengan centennials a querer decir que su trabajo es malo basandose sólo en Song2 (tema del que Damon siempre se burló) me pone nerviosa;-1;;;;;;;;;;;;;;;;;;;;;;;;
me confesaste un amor sin rodeos, que la inocencia nos proteja ahora que todo es más perverso;1;;;;;;;;;;;;;;;;;;;;;;;;
Y de repente llega un extraño que se convierte en ese extraño amor de tú vida.;1;;;;;;;;;;;;;;;;;;;;;;;;
Imagínate un día darte cuenta de lo mal que te van en el amor. Jjjjjj;-1;;;;;;;;;;;;;;;;;;;;;;;;
Sí :( pero es un pedo de autoestima y auto sabotaje en el amor que estoy trabajando. https://t.co/os7Z8myelA;-1;;;;;;;;;;;;;;;;;;;;;;;;
//Hoy finjo ser un adulto funcional y estoy estudiando pero por la noche me paso a responder todo y daros mucho amor ??;1;;;;;;;;;;;;;;;;;;;;;;;;
Lo que si amarra a una mujer y un hombre es amor bonito, respetuoso, comprendido, con mucha sinceridad y camaradería. https://t.co/6C3IvuWR3s;1;;;;;;;;;;;;;;;;;;;;;;;;
@SIMPatico832 El amor es un juego y lo tienes que saber jugar;1;;;;;;;;;;;;;;;;;;;;;;;;
De varias camadas que rescatamos nos van quedando 2 gatitas de 2 meses muy bien cuidadas con su vacuna y desparasitadas. Son hermosas y muy bien portadas??, si tienes un gran corazón puedes compartir o adoptarlas, solo necesitan amor?? https://t.co/ze38DhDWNk;1;;;;;;;;;;;;;;;;;;;;;;;;
